日時,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間
2022/7/16,2022,7,16,5,0,0,0,0,0,1,0,0,0.716666667,99.625,28.87916667,0.1575,26.97916667,34.3,23.3,9.5,0
2022/7/17,2022,7,17,6,0,0,0,0,0,0,1,0,1.0375,89.29166667,28.6875,0.75,26.28333333,29.5,23.3,5.5,7
2022/7/18,2022,7,18,0,1,0,0,0,0,0,0,0,0.55,79.70833333,28.72916667,0.914583333,28.8375,33.8,25,0,5.7
2022/7/19,2022,7,19,1,0,1,0,0,0,0,0,1,0.858333333,81.95833333,29.9375,0.435416667,28.26666667,31.2,27.1,0,0
2022/7/20,2022,7,20,2,0,0,1,0,0,0,0,1,1.933333333,65.25,26.075,0.9475,31.23333333,35.8,26.2,0,9.3
2022/7/21,2022,7,21,3,0,0,0,1,0,0,0,1,1.25,73.625,27.87916667,0.846666667,29.0125,32.1,26.9,0,4.3
2022/7/22,2022,7,22,4,0,0,0,0,1,0,0,1,1.541666667,81.625,31.39583333,0.724166667,28.825,32.3,26.5,3,6.9
2022/7/23,2022,7,23,5,0,0,0,0,0,1,0,0,1.008333333,73.29166667,28.6125,0.959166667,30.625,36.3,26.7,0,10.2
2022/7/24,2022,7,24,6,0,0,0,0,0,0,1,0,1.429166667,73.58333333,27.90416667,0.999166667,29.89166667,33.8,26.9,0,9.4
2022/7/25,2022,7,25,0,1,0,0,0,0,0,0,1,1.55,72.75,29.28333333,1.071666667,30.2875,35.4,26.6,0,11.8
2022/7/26,2022,7,26,1,0,1,0,0,0,0,0,1,1.016666667,93.875,32.76666667,0.192916667,27.33333333,29,25.9,16.5,0
2022/7/27,2022,7,27,2,0,0,1,0,0,0,0,1,1.8625,76.125,30.85416667,1.082916667,29.5375,32.9,26.7,0,9.7
2022/7/28,2022,7,28,3,0,0,0,1,0,0,0,1,1.113043478,79.58333333,31.375,0.913333333,30.02083333,33.7,27.2,0.5,9
2022/7/29,2022,7,29,4,0,0,0,0,1,0,0,1,1.25,76.41666667,30.425,1.07375,30.62083333,35.4,26.1,0,12.5
2022/7/30,2022,7,30,5,0,0,0,0,0,1,0,0,1,75.33333333,31.55416667,0.984166667,31.87916667,36.5,28.2,0,10.6
2022/7/31,2022,7,31,6,0,0,0,0,0,0,1,0,0.733333333,73.91666667,32.39583333,1.0025,32.79166667,37.4,28.8,0,7.7
