,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間,日時
2019-10-28,2019,10,28,0,1,0,0,0,0,0,0,1,0.9874999999999999,71.25,14.020833333333334,0.5695833333333333,18.008333333333336,21.0,15.1,0.0,6.500000000000001,2019-10-28
2019-10-29,2019,10,29,1,0,1,0,0,0,0,0,1,1.0749999999999997,91.66666666666667,15.254166666666668,0.08166666666666667,15.104166666666664,16.6,14.0,12.0,0.0,2019-10-29
2019-10-30,2019,10,30,2,0,0,1,0,0,0,0,1,0.4166666666666666,83.70833333333333,15.18333333333333,0.6341666666666667,18.320833333333333,23.2,12.5,0.0,7.5,2019-10-30
2019-10-31,2019,10,31,3,0,0,0,1,0,0,0,1,0.5416666666666666,82.91666666666667,15.745833333333335,0.42916666666666675,18.375000000000004,21.5,15.5,0.0,4.8,2019-10-31
2019-11-01,2019,11,1,4,0,0,0,0,1,0,0,1,1.1958333333333333,74.875,14.4,0.6133333333333332,19.245833333333337,25.1,14.0,0.0,9.8,2019-11-01
2019-11-02,2019,11,2,5,0,0,0,0,0,1,0,0,1.2416666666666667,61.541666666666664,10.995833333333332,0.5925,17.208333333333332,19.8,13.5,0.0,8.700000000000001,2019-11-02
2019-11-03,2019,11,3,6,0,0,0,0,0,0,1,0,1.2666666666666666,78.375,14.145833333333336,0.2470833333333333,16.54583333333333,19.7,13.5,7.5,2.1,2019-11-03
2019-11-04,2019,11,4,0,1,0,0,0,0,0,0,0,1.4000000000000001,75.95833333333333,12.370833333333332,0.5916666666666667,16.354166666666668,20.7,12.9,3.0,9.3,2019-11-04
2019-11-05,2019,11,5,1,0,1,0,0,0,0,0,1,0.8624999999999998,57.041666666666664,8.754166666666668,0.6204166666666667,15.77083333333333,19.9,10.6,0.0,9.600000000000001,2019-11-05
2019-11-06,2019,11,6,2,0,0,1,0,0,0,0,1,0.6,60.791666666666664,9.579166666666667,0.6116666666666667,16.6,22.6,10.8,0.0,9.8,2019-11-06
2019-11-07,2019,11,7,3,0,0,0,1,0,0,0,1,1.05,62.791666666666664,11.170833333333334,0.5375,17.26666666666667,22.5,11.5,0.0,6.7,2019-11-07
2019-11-08,2019,11,8,4,0,0,0,0,1,0,0,1,2.2000000000000006,53.958333333333336,9.283333333333333,0.5745833333333333,16.087499999999995,19.2,12.9,0.0,8.5,2019-11-08
2019-11-09,2019,11,9,5,0,0,0,0,0,1,0,0,1.0999999999999999,61.75,9.391666666666667,0.49291666666666667,14.579166666666666,18.0,12.1,0.0,8.3,2019-11-09
2019-11-10,2019,11,10,6,0,0,0,0,0,0,1,0,0.9416666666666669,63.375,9.912499999999998,0.5708333333333334,15.091666666666669,18.5,10.1,0.0,9.299999999999999,2019-11-10
2019-11-11,2019,11,11,0,1,0,0,0,0,0,0,1,0.8458333333333333,87.54166666666667,13.083333333333334,0.3070833333333333,0.0,0.0,0.0,8.5,1.5,2019-11-11
2019-11-12,2019,11,12,1,0,1,0,0,0,0,0,1,1.9541666666666668,61.416666666666664,9.783333333333333,0.5812499999999999,16.39166666666667,23.1,11.3,0.0,9.5,2019-11-12
2019-11-13,2019,11,13,2,0,0,1,0,0,0,0,1,1.1374999999999997,59.833333333333336,9.054166666666669,0.2504166666666667,14.045833333333333,15.9,12.5,0.0,0.1,2019-11-13
2019-11-14,2019,11,14,3,0,0,0,1,0,0,0,1,2.033333333333333,59.125,11.483333333333333,0.47041666666666665,15.637500000000001,22.0,12.0,0.0,5.499999999999999,2019-11-14
2019-11-15,2019,11,15,4,0,0,0,0,1,0,0,1,1.0749999999999997,62.708333333333336,9.125,0.54625,14.279166666666669,17.5,11.0,0.0,7.8,2019-11-15
2019-11-16,2019,11,16,5,0,0,0,0,0,1,0,0,0.5291666666666666,65.08333333333333,9.25,0.5495833333333334,14.995833333333335,20.2,9.9,0.0,9.4,2019-11-16
2019-11-17,2019,11,17,6,0,0,0,0,0,0,1,0,1.5916666666666666,54.958333333333336,8.120833333333335,0.5433333333333333,14.608333333333333,19.9,10.7,0.0,9.200000000000001,2019-11-17
2019-11-18,2019,11,18,0,1,0,0,0,0,0,0,1,1.770833333333333,66.5,12.254166666666668,0.4429166666666667,16.612499999999997,21.2,11.3,0.5,7.500000000000001,2019-11-18
2019-11-19,2019,11,19,1,0,1,0,0,0,0,0,1,1.9874999999999998,75.54166666666667,13.970833333333339,0.3804166666666666,16.662499999999998,21.2,12.1,1.5,5.699999999999999,2019-11-19
2019-11-20,2019,11,20,2,0,0,1,0,0,0,0,1,3.4125,39.541666666666664,5.5625,0.5166666666666666,12.295833333333334,16.6,9.8,0.0,8.5,2019-11-20
2019-11-21,2019,11,21,3,0,0,0,1,0,0,0,1,1.6083333333333334,45.208333333333336,6.0125,0.5075,12.379166666666665,15.9,8.9,0.0,8.1,2019-11-21
2019-11-22,2019,11,22,4,0,0,0,0,1,0,0,1,2.0249999999999995,84.91666666666667,9.154166666666669,0.04125,8.066666666666666,9.7,6.4,33.5,0.0,2019-11-22
2019-11-23,2019,11,23,5,0,0,0,0,0,1,0,0,3.0833333333333326,99.75,13.295833333333334,0.06541666666666666,11.454166666666667,12.9,9.3,38.5,0.0,2019-11-23
2019-11-24,2019,11,24,6,0,0,0,0,0,0,1,0,1.2958333333333332,98.75,17.85,0.2020833333333333,16.566666666666666,19.5,13.0,13.0,1.0999999999999999,2019-11-24
2019-11-25,2019,11,25,0,1,0,0,0,0,0,0,1,1.4833333333333334,90.20833333333333,17.249999999999996,0.30416666666666664,17.179166666666667,21.7,13.2,0.5,3.4,2019-11-25
2019-11-26,2019,11,26,1,0,1,0,0,0,0,0,1,1.633333333333333,80.16666666666667,9.187499999999998,0.06958333333333333,9.175,12.4,7.7,0.5,0.0,2019-11-26
2019-11-27,2019,11,27,2,0,0,1,0,0,0,0,1,1.0041666666666664,88.66666666666667,10.345833333333335,0.08458333333333333,9.708333333333334,11.0,8.5,1.0,0.1,2019-11-27
2019-11-28,2019,11,28,3,0,0,0,1,0,0,0,1,1.8416666666666666,85.29166666666667,9.783333333333333,0.04250000000000001,9.445833333333333,11.8,5.2,1.0,0.0,2019-11-28
2019-11-29,2019,11,29,4,0,0,0,0,1,0,0,1,1.4625000000000001,55.875,4.895833333333334,0.5166666666666666,7.0625,10.3,3.3,0.0,8.7,2019-11-29
2019-11-30,2019,11,30,5,0,0,0,0,0,1,0,0,1.375,56.166666666666664,5.608333333333334,0.5058333333333334,8.554166666666667,13.0,4.6,0.0,9.0,2019-11-30
2019-12-01,2019,12,1,6,0,0,0,0,0,0,1,0,0.9208333333333337,66.5,6.779166666666665,0.30416666666666664,8.304166666666665,11.9,4.7,0.0,4.8,2019-12-01
2019-12-02,2019,12,2,0,1,0,0,0,0,0,0,1,1.2291666666666663,93.29166666666667,11.141666666666666,0.08208333333333333,9.379166666666668,12.4,7.0,7.0,0.2,2019-12-02
2019-12-03,2019,12,3,1,0,1,0,0,0,0,0,1,2.3749999999999996,54.51388888916667,7.745833333333334,0.4741666666666666,13.283333333333337,16.9,9.6,0.0,7.3,2019-12-03
2019-12-04,2019,12,4,2,0,0,1,0,0,0,0,1,0.7208333333333333,51.083333333333336,6.3791666666666655,0.47875000000000006,11.704166666666667,17.1,7.0,0.0,8.899999999999999,2019-12-04
2019-12-05,2019,12,5,3,0,0,0,1,0,0,0,1,1.1208333333333333,50.208333333333336,5.920833333333334,0.4545833333333333,10.966666666666667,15.0,6.7,0.0,7.8999999999999995,2019-12-05
2019-12-06,2019,12,6,4,0,0,0,0,1,0,0,1,1.7833333333333334,51.833333333333336,5.550000000000001,0.18250000000000002,8.5375,10.4,6.7,0.0,0.8,2019-12-06
2019-12-07,2019,12,7,5,0,0,0,0,0,1,0,0,1.133333333333333,73.29166666666667,6.595833333333335,0.04708333333333333,6.245833333333333,7.2,5.5,0.0,0.0,2019-12-07
2019-12-08,2019,12,8,6,0,0,0,0,0,0,1,0,1.241666666666667,59.333333333333336,5.912499999999999,0.4775,8.879166666666666,14.7,4.3,0.0,8.9,2019-12-08
2019-12-09,2019,12,9,0,1,0,0,0,0,0,0,1,1.6708333333333334,63.75,6.108333333333333,0.25375000000000003,6.345833333333335,7.9,4.2,1.5,0.0,2019-12-09
2019-12-10,2019,12,10,1,0,1,0,0,0,0,0,1,0.9458333333333336,87.45833333333333,10.700000000000001,0.3154166666666667,10.425000000000002,13.1,6.9,5.5,0.2,2019-12-10
2019-12-11,2019,12,11,2,0,0,1,0,0,0,0,1,0.8208333333333336,86.125,11.820833333333333,0.2641666666666667,12.333333333333334,14.9,9.0,0.0,2.3000000000000003,2019-12-11
2019-12-12,2019,12,12,3,0,0,0,1,0,0,0,1,2.0083333333333333,64.41666666666667,8.579166666666667,0.4441666666666666,12.670833333333336,19.8,7.6,0.0,8.8,2019-12-12
2019-12-13,2019,12,13,4,0,0,0,0,1,0,0,1,1.9541666666666664,51.0,5.291666666666667,0.1366666666666667,7.6791666666666645,9.3,6.5,0.0,0.0,2019-12-13
2019-12-14,2019,12,14,5,0,0,0,0,0,1,0,0,1.4833333333333332,56.0,6.541666666666667,0.44708333333333333,10.1875,16.0,4.3,0.0,8.6,2019-12-14
2019-12-15,2019,12,15,6,0,0,0,0,0,0,1,0,3.2416666666666667,43.958333333333336,4.949999999999999,0.4120833333333333,9.062499999999998,12.2,6.3,0.0,6.199999999999999,2019-12-15
2019-12-16,2019,12,16,0,1,0,0,0,0,0,0,1,1.054166666666667,60.041666666666664,6.333333333333335,0.45333333333333337,8.520833333333334,12.0,3.2,0.0,8.4,2019-12-16
2019-12-17,2019,12,17,1,0,1,0,0,0,0,0,1,1.0999999999999999,83.91666666666667,9.095833333333333,0.11625,8.4625,9.8,7.0,2.0,0.0,2019-12-17
2019-12-18,2019,12,18,2,0,0,1,0,0,0,0,1,1.6250000000000002,79.875,10.35,0.33625,11.72916666666667,15.6,7.4,0.0,5.4,2019-12-18
2019-12-19,2019,12,19,3,0,0,0,1,0,0,0,1,1.4541666666666666,73.66666666666667,8.487499999999999,0.05125,9.35,10.9,8.0,0.0,0.0,2019-12-19
2019-12-20,2019,12,20,4,0,0,0,0,1,0,0,1,1.5999999999999999,65.66666666666667,8.029166666666669,0.44749999999999995,11.566666666666668,15.9,7.4,0.0,8.1,2019-12-20
2019-12-21,2019,12,21,5,0,0,0,0,0,1,0,0,1.6833333333333333,71.875,7.787499999999999,0.10583333333333332,8.404166666666667,9.5,7.4,0.0,0.0,2019-12-21
2019-12-22,2019,12,22,6,0,0,0,0,0,0,1,0,1.8250000000000004,85.83333333333333,8.491666666666667,0.08666666666666666,6.891666666666667,8.4,5.1,12.5,0.0,2019-12-22
2019-12-23,2019,12,23,0,1,0,0,0,0,0,0,1,1.3083333333333331,86.25,8.4,0.33708333333333335,7.462500000000001,11.3,3.5,17.0,4.3999999999999995,2019-12-23
2019-12-24,2019,12,24,1,0,1,0,0,0,0,0,1,3.1666666666666665,54.75,5.837499999999999,0.4370833333333333,8.4625,12.8,5.8,0.0,7.3,2019-12-24
2019-12-25,2019,12,25,2,0,0,1,0,0,0,0,1,1.1541666666666666,54.541666666666664,5.075,0.17458333333333334,6.108333333333331,8.6,3.9,0.0,0.5,2019-12-25
2019-12-26,2019,12,26,3,0,0,0,1,0,0,0,1,0.8375,68.0,7.129166666666666,0.17875,0.0,0.0,0.0,0.0,0.0,2019-12-26
2019-12-27,2019,12,27,4,0,0,0,0,1,0,0,1,2.8208333333333333,68.58333333333333,7.783333333333336,0.35874999999999996,9.029166666666665,14.5,4.7,1.0,6.800000000000001,2019-12-27
2019-12-28,2019,12,28,5,0,0,0,0,0,1,0,0,3.229166666666666,44.75,4.304166666666667,0.4808333333333333,6.941666666666666,11.2,4.0,0.0,8.4,2019-12-28
2019-12-29,2019,12,29,6,0,0,0,0,0,0,1,0,0.9250000000000002,49.75,4.8999999999999995,0.4649999999999999,7.979166666666667,11.9,3.2,0.0,8.0,2019-12-29
2019-12-30,2019,12,30,0,1,0,0,0,0,0,0,1,1.0333333333333334,70.83333333333333,6.958333333333333,0.10666666666666667,7.058333333333333,8.8,5.8,0.5,0.0,2019-12-30
2019-12-31,2019,12,31,1,0,1,0,0,0,0,0,1,3.3000000000000003,62.0,6.904166666666666,0.4445833333333334,8.583333333333334,16.2,3.8,0.0,8.700000000000001,2019-12-31
2020-01-01,2020,1,1,2,0,0,1,0,0,0,0,0,2.0375,47.875,4.3,0.44875,6.579166666666668,10.5,3.5,0.0,7.8,2020-01-01
2020-01-02,2020,1,2,3,0,0,0,1,0,0,0,1,0.9333333333333335,60.291666666666664,5.637499999999999,0.34500000000000003,7.441666666666667,11.2,3.6,0.0,7.4,2020-01-02
2020-01-03,2020,1,3,4,0,0,0,0,1,0,0,1,0.6166666666666667,63.291666666666664,5.895833333333333,0.46541666666666665,7.754166666666666,12.4,2.7,0.0,8.8,2020-01-03
2020-01-04,2020,1,4,5,0,0,0,0,0,1,0,0,1.7125000000000001,52.75,5.2749999999999995,0.31166666666666665,7.945833333333334,11.4,4.5,0.0,2.2,2020-01-04
2020-01-05,2020,1,5,6,0,0,0,0,0,0,1,0,2.4791666666666665,62.291666666666664,5.291666666666667,0.49,6.441666666666666,11.0,3.0,0.5,9.1,2020-01-05
2020-01-06,2020,1,6,0,1,0,0,0,0,0,0,1,2.0666666666666664,43.833333333333336,4.4958333333333345,0.47875,8.079166666666667,12.3,4.2,0.0,7.6,2020-01-06
2020-01-07,2020,1,7,1,0,1,0,0,0,0,0,1,1.4833333333333334,69.54166666666667,6.358333333333334,0.14833333333333334,6.204166666666666,8.9,4.2,0.5,1.0999999999999999,2020-01-07
2020-01-08,2020,1,8,2,0,0,1,0,0,0,0,1,1.4000000000000001,97.33333333333333,8.566666666666668,0.12666666666666665,5.474999999999999,8.0,4.1,9.0,1.5,2020-01-08
2020-01-09,2020,1,9,3,0,0,0,1,0,0,0,1,2.8958333333333335,49.291666666666664,6.016666666666667,0.49541666666666667,11.379166666666668,15.1,5.9,0.0,9.1,2020-01-09
2020-01-10,2020,1,10,4,0,0,0,0,1,0,0,1,2.2791666666666663,57.666666666666664,6.308333333333334,0.4795833333333333,9.166666666666664,12.4,5.9,0.0,8.1,2020-01-10
2020-01-11,2020,1,11,5,0,0,0,0,0,1,0,0,1.1833333333333331,67.625,6.795833333333333,0.27499999999999997,7.512499999999999,10.8,5.8,0.0,4.7,2020-01-11
2020-01-12,2020,1,12,6,0,0,0,0,0,0,1,0,0.9416666666666665,72.125,6.954166666666663,0.2379166666666667,7.225000000000001,9.5,3.8,0.0,1.0999999999999999,2020-01-12
2020-01-13,2020,1,13,0,1,0,0,0,0,0,0,0,0.975,67.83333333333333,7.425,0.48499999999999993,9.812500000000002,14.7,6.7,0.0,8.9,2020-01-13
2020-01-14,2020,1,14,1,0,1,0,0,0,0,0,1,0.9583333333333331,71.375,7.783333333333332,0.41500000000000004,9.625000000000002,13.9,5.7,0.0,7.6000000000000005,2020-01-14
2020-01-15,2020,1,15,2,0,0,1,0,0,0,0,1,1.5416666666666663,87.625,8.716666666666667,0.15,7.108333333333333,8.8,5.5,11.0,2.4,2020-01-15
2020-01-16,2020,1,16,3,0,0,0,1,0,0,0,1,1.5583333333333338,49.291666666666664,4.779166666666668,0.3612499999999999,7.258333333333334,10.3,4.0,0.0,3.2000000000000006,2020-01-16
2020-01-17,2020,1,17,4,0,0,0,0,1,0,0,1,1.5916666666666666,58.291666666666664,5.970833333333332,0.37291666666666673,7.425,10.6,4.2,0.0,4.3999999999999995,2020-01-17
2020-01-18,2020,1,18,5,0,0,0,0,0,1,0,0,2.4666666666666663,83.20833333333333,6.683333333333334,0.050416666666666665,4.125,7.1,1.9,3.0,0.0,2020-01-18
2020-01-19,2020,1,19,6,0,0,0,0,0,0,1,0,0.8375,64.5,6.0583333333333345,0.5129166666666666,7.804166666666666,12.2,3.3,0.0,8.2,2020-01-19
2020-01-20,2020,1,20,0,1,0,0,0,0,0,0,1,0.6208333333333332,62.083333333333336,6.216666666666665,0.5249999999999999,9.091666666666667,14.8,3.6,0.0,9.299999999999999,2020-01-20
2020-01-21,2020,1,21,1,0,1,0,0,0,0,0,1,3.4250000000000003,46.416666666666664,4.708333333333333,0.54375,7.766666666666666,12.4,4.8,0.0,9.399999999999999,2020-01-21
2020-01-22,2020,1,22,2,0,0,1,0,0,0,0,1,1.3208333333333335,54.5,4.729166666666667,0.18875000000000006,5.154166666666667,7.2,3.1,0.0,0.4,2020-01-22
2020-01-23,2020,1,23,3,0,0,0,1,0,0,0,1,0.8500000000000002,83.20833333333333,7.766666666666667,0.09874999999999999,6.375,8.4,4.9,1.5,0.0,2020-01-23
2020-01-24,2020,1,24,4,0,0,0,0,1,0,0,1,0.9166666666666666,74.875,9.116666666666667,0.2504166666666667,10.35,13.2,7.5,0.0,1.1,2020-01-24
2020-01-25,2020,1,25,5,0,0,0,0,0,1,0,0,2.5125,47.0,5.000000000000001,0.28750000000000003,8.195833333333333,10.8,6.3,0.0,0.2,2020-01-25
2020-01-26,2020,1,26,6,0,0,0,0,0,0,1,0,0.6708333333333334,77.08333333333333,6.716666666666668,0.1416666666666667,6.025000000000001,7.7,4.0,4.0,0.0,2020-01-26
2020-01-27,2020,1,27,0,1,0,0,0,0,0,0,1,1.508333333333333,71.0,6.216666666666665,0.09000000000000001,5.016666666666667,6.3,2.5,4.0,0.0,2020-01-27
2020-01-28,2020,1,28,1,0,1,0,0,0,0,0,1,3.1749999999999994,98.04166666666667,8.195833333333333,0.0525,4.258333333333333,7.0,0.8,36.0,0.0,2020-01-28
2020-01-29,2020,1,29,2,0,0,1,0,0,0,0,1,2.1499999999999995,83.45833333333333,11.299999999999999,0.46541666666666665,13.125,19.2,7.1,25.0,6.8,2020-01-29
2020-01-30,2020,1,30,3,0,0,0,1,0,0,0,1,1.2666666666666666,61.916666666666664,8.333333333333334,0.5325,13.295833333333329,18.8,9.1,0.0,8.9,2020-01-30
2020-01-31,2020,1,31,4,0,0,0,0,1,0,0,1,4.395833333333333,43.958333333333336,4.7875000000000005,0.49208333333333326,8.529166666666663,12.3,4.9,0.0,9.0,2020-01-31
2020-02-01,2020,2,1,5,0,0,0,0,0,1,0,0,2.120833333333333,40.041666666666664,4.1375,0.6137499999999999,8.4125,13.1,4.4,0.0,9.5,2020-02-01
2020-02-02,2020,2,2,6,0,0,0,0,0,0,1,0,2.0958333333333337,39.958333333333336,4.437500000000001,0.62625,9.541666666666666,13.5,5.4,0.0,9.3,2020-02-02
2020-02-03,2020,2,3,0,1,0,0,0,0,0,0,1,1.3833333333333335,52.375,6.087500000000001,0.46708333333333335,10.3625,14.5,5.8,0.0,6.8,2020-02-03
2020-02-04,2020,2,4,1,0,1,0,0,0,0,0,1,1.4458333333333335,53.458333333333336,5.6875,0.3445833333333333,8.825,11.0,5.6,0.0,2.6000000000000005,2020-02-04
2020-02-05,2020,2,5,2,0,0,1,0,0,0,0,1,2.4166666666666665,50.708333333333336,4.991666666666666,0.6195833333333333,8.558333333333332,15.4,3.2,0.0,9.700000000000001,2020-02-05
2020-02-06,2020,2,6,3,0,0,0,1,0,0,0,1,5.324999999999999,34.0,2.5541666666666667,0.6525,2.9083333333333328,6.5,0.1,0.0,9.9,2020-02-06
2020-02-07,2020,2,7,4,0,0,0,0,1,0,0,1,1.1624999999999999,47.25,3.4499999999999997,0.56,3.466666666666667,7.0,-0.9,0.0,9.700000000000001,2020-02-07
2020-02-08,2020,2,8,5,0,0,0,0,0,1,0,0,2.15,45.041666666666664,4.2124999999999995,0.6375,6.970833333333335,12.2,2.6,0.0,9.100000000000001,2020-02-08
2020-02-09,2020,2,9,6,0,0,0,0,0,0,1,0,3.9166666666666665,37.416666666666664,2.975,0.6708333333333334,3.945833333333334,7.2,1.1,0.0,9.9,2020-02-09
2020-02-10,2020,2,10,0,1,0,0,0,0,0,0,1,1.2874999999999999,45.541666666666664,3.8499999999999996,0.5754166666666667,5.204166666666667,9.5,0.4,0.0,7.699999999999999,2020-02-10
2020-02-11,2020,2,11,1,0,1,0,0,0,0,0,0,1.7291666666666667,46.458333333333336,4.291666666666667,0.6604166666666665,7.2,11.3,2.5,0.0,10.0,2020-02-11
2020-02-12,2020,2,12,2,0,0,1,0,0,0,0,1,1.075,50.458333333333336,5.754166666666666,0.6270833333333333,9.079166666666667,15.5,2.4,0.0,8.3,2020-02-12
2020-02-13,2020,2,13,3,0,0,0,1,0,0,0,1,1.2416666666666665,59.125,8.216666666666667,0.4545833333333333,12.704166666666666,18.0,8.3,0.0,6.3,2020-02-13
2020-02-14,2020,2,14,4,0,0,0,0,1,0,0,1,0.8208333333333333,75.20833333333333,10.458333333333334,0.30416666666666664,13.429166666666665,16.7,10.1,0.0,3.6,2020-02-14
2020-02-15,2020,2,15,5,0,0,0,0,0,1,0,0,0.7208333333333332,66.5,9.354166666666666,0.36125,13.45833333333333,16.6,9.5,0.0,1.7000000000000002,2020-02-15
2020-02-16,2020,2,16,6,0,0,0,0,0,0,1,0,1.1666666666666665,90.79166666666667,10.683333333333335,0.09833333333333334,9.829166666666667,11.0,8.9,5.5,0.0,2020-02-16
2020-02-17,2020,2,17,0,1,0,0,0,0,0,0,1,1.7791666666666666,86.375,10.866666666666665,0.4254166666666666,10.620833333333335,14.9,6.7,0.0,2.1,2020-02-17
2020-02-18,2020,2,18,1,0,1,0,0,0,0,0,1,2.025,45.416666666666664,4.495833333333334,0.6504166666666668,8.583333333333334,14.1,5.0,0.0,9.8,2020-02-18
2020-02-19,2020,2,19,2,0,0,1,0,0,0,0,1,1.5666666666666667,43.916666666666664,4.716666666666667,0.7079166666666667,8.950000000000001,12.9,4.4,0.0,8.7,2020-02-19
2020-02-20,2020,2,20,3,0,0,0,1,0,0,0,1,1.491666666666667,57.291666666666664,6.595833333333332,0.4558333333333333,9.616666666666667,13.4,5.4,0.0,4.4,2020-02-20
2020-02-21,2020,2,21,4,0,0,0,0,1,0,0,1,1.1833333333333333,62.916666666666664,7.616666666666666,0.6949999999999998,11.004166666666668,13.8,7.2,0.0,9.6,2020-02-21
2020-02-22,2020,2,22,5,0,0,0,0,0,1,0,0,1.9541666666666668,77.83333333333333,11.012500000000001,0.46625,12.816666666666665,17.7,7.4,1.5,4.8,2020-02-22
2020-02-23,2020,2,23,6,0,0,0,0,0,0,1,0,3.2208333333333337,36.208333333333336,4.537499999999999,0.7091666666666668,11.274999999999999,18.0,6.7,0.0,10.3,2020-02-23
2020-02-24,2020,2,24,0,1,0,0,0,0,0,0,0,1.2750000000000001,48.333333333333336,5.933333333333334,0.7041666666666667,10.766666666666667,16.1,5.4,0.0,10.0,2020-02-24
2020-02-25,2020,2,25,1,0,1,0,0,0,0,0,1,1.2,59.875,7.5249999999999995,0.29125,11.095833333333333,14.4,7.7,0.0,3.0,2020-02-25
2020-02-26,2020,2,26,2,0,0,1,0,0,0,0,1,1.9541666666666675,88.29166666666667,9.562499999999998,0.08041666666666668,8.379166666666668,9.4,7.3,3.5,0.0,2020-02-26
2020-02-27,2020,2,27,3,0,0,0,1,0,0,0,1,3.6291666666666664,50.041666666666664,4.954166666666667,0.7845833333333334,7.275000000000001,11.5,3.8,0.0,10.200000000000001,2020-02-27
2020-02-28,2020,2,28,4,0,0,0,0,1,0,0,1,1.9625000000000001,47.041666666666664,4.595833333333333,0.73375,7.637499999999998,11.8,2.9,0.0,8.5,2020-02-28
2020-02-29,2020,2,29,5,0,0,0,0,0,1,0,0,1.5125000000000002,62.625,7.375000000000001,0.6275000000000001,10.041666666666666,13.8,5.6,0.0,5.3999999999999995,2020-02-29
2020-03-01,2020,3,1,6,0,0,0,0,0,0,1,0,1.625,65.91666666666667,8.758333333333333,0.7374999999999999,12.89583333333333,17.9,8.0,1.0,8.899999999999999,2020-03-01
2020-03-02,2020,3,2,0,1,0,0,0,0,0,0,1,1.8291666666666664,92.45833333333333,9.54166666666667,0.09791666666666665,7.850000000000001,11.2,6.2,6.0,0.0,2020-03-02
2020-03-03,2020,3,3,1,0,1,0,0,0,0,0,1,2.0125,59.958333333333336,7.4791666666666705,0.7766666666666665,12.029166666666669,16.9,6.5,0.5,10.4,2020-03-03
2020-03-04,2020,3,4,2,0,0,1,0,0,0,0,1,1.8083333333333333,84.0,9.641666666666667,0.10333333333333332,9.308333333333332,11.0,8.4,1.0,0.0,2020-03-04
2020-03-05,2020,3,5,3,0,0,0,1,0,0,0,1,3.508333333333334,56.083333333333336,6.254166666666669,0.6124999999999999,9.5375,12.5,7.1,0.5,6.0,2020-03-05
2020-03-06,2020,3,6,4,0,0,0,0,1,0,0,1,3.066666666666667,32.083333333333336,3.7958333333333343,0.8545833333333334,9.733333333333333,14.8,6.0,0.0,10.5,2020-03-06
2020-03-07,2020,3,7,5,0,0,0,0,0,1,0,0,1.6041666666666667,65.625,6.729166666666667,0.285,7.795833333333333,10.3,6.3,3.0,0.2,2020-03-07
2020-03-08,2020,3,8,6,0,0,0,0,0,0,1,0,2.379166666666667,94.0,9.475000000000001,0.11041666666666666,7.375,8.9,6.1,5.5,0.0,2020-03-08
2020-03-09,2020,3,9,0,1,0,0,0,0,0,0,1,2.083333333333333,78.95833333333333,11.841666666666667,0.5941666666666667,13.204166666666664,18.4,7.7,0.0,4.1,2020-03-09
2020-03-10,2020,3,10,1,0,1,0,0,0,0,0,1,0.7666666666666666,97.54166666666667,16.20833333333333,0.13999999999999999,14.783333333333337,17.7,13.2,16.5,0.0,2020-03-10
2020-03-11,2020,3,11,2,0,0,1,0,0,0,0,1,2.3458333333333337,60.166666666666664,10.541666666666668,0.7770833333333332,15.908333333333333,20.9,10.0,0.0,8.1,2020-03-11
2020-03-12,2020,3,12,3,0,0,0,1,0,0,0,1,2.4791666666666665,46.458333333333336,6.204166666666667,0.8554166666666667,11.950000000000001,15.9,7.2,0.0,9.9,2020-03-12
2020-03-13,2020,3,13,4,0,0,0,0,1,0,0,1,1.104166666666667,63.333333333333336,8.770833333333334,0.6308333333333334,13.77083333333333,18.3,9.0,0.0,7.6,2020-03-13
2020-03-14,2020,3,14,5,0,0,0,0,0,1,0,0,1.8500000000000003,86.625,7.970833333333334,0.04666666666666667,5.9333333333333345,11.7,1.5,18.5,0.0,2020-03-14
2020-03-15,2020,3,15,6,0,0,0,0,0,0,1,0,1.3208333333333333,68.0,6.512499999999999,0.76125,7.995833333333333,12.3,2.9,0.0,7.9,2020-03-15
2020-03-16,2020,3,16,0,1,0,0,0,0,0,0,1,3.25,56.666666666666664,5.633333333333332,0.8004166666666667,7.633333333333334,14.1,3.6,0.0,9.400000000000002,2020-03-16
2020-03-17,2020,3,17,1,0,1,0,0,0,0,0,1,1.3750000000000002,46.166666666666664,4.975,0.7070833333333333,8.074999999999998,11.7,3.2,0.0,9.4,2020-03-17
2020-03-18,2020,3,18,2,0,0,1,0,0,0,0,1,0.9541666666666666,52.791666666666664,7.0125,0.8954166666666664,13.466666666666667,18.7,6.9,0.0,10.6,2020-03-18
2020-03-19,2020,3,19,3,0,0,0,1,0,0,0,1,1.7791666666666668,62.791666666666664,10.525,0.8799999999999999,15.254166666666665,20.5,8.6,0.5,10.4,2020-03-19
2020-03-20,2020,3,20,4,0,0,0,0,1,0,0,0,2.804166666666667,50.208333333333336,8.4,0.8566666666666668,15.241666666666669,18.6,10.6,0.0,9.6,2020-03-20
2020-03-21,2020,3,21,5,0,0,0,0,0,1,0,0,1.2583333333333333,42.875,6.758333333333334,0.8983333333333335,15.179166666666662,20.6,9.1,0.0,11.1,2020-03-21
